[2025-03-14 02:24:30] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-14 02:24:30] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, create_zip_archive, wrapup
[2025-03-14 02:24:30] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-14 02:24:30] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-14 02:24:30] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-14 02:24:30] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-14 02:24:32] [class-ss-setup-task.php:33] Creating archive directory: C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070\
[2025-03-14 02:24:32] [class-ss-setup-task.php:72] Adding origin URL to queue: http://maxcarvajalhuegithubio.local/
[2025-03-14 02:25:31] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/0d1a75a41cae2a76432a.bundle.js?simply_static_page=5752
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/0d1a75a41cae2a76432a.bundle.js?simply_static_page=5752
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:103] Filesize: 15095 bytes
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/0d1a75a41cae2a76432a.bundle.js
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d3939b914f0-JQLJOV.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/0d1a75a41cae2a76432a.bundle.js
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:31] [class-ss-page.php:119] Checking Content Identical:a4813e4a269ca05ff0e64ae91f80566d1c0b23ff===. Value: FALSE
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js
[2025-03-14 02:25:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:366; Total: 815
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d3939b995f1-hCrpVe.tmp
[2025-03-14 02:25:31] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js?simply_static_page=5753
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js?simply_static_page=5753
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:103] Filesize: 36898 bytes
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d3939b995f1-hCrpVe.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:31] [class-ss-page.php:119] Checking Content Identical:35f84cd2850b7d8d823a084ce21df740cd0cb534===. Value: FALSE
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js
[2025-03-14 02:25:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:365; Total: 815
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d3939ba6eb7-fWtkol.tmp
[2025-03-14 02:25:31] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js?simply_static_page=5754
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js?simply_static_page=5754
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:103] Filesize: 23677 bytes
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d3939ba6eb7-fWtkol.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:31] [class-ss-page.php:119] Checking Content Identical:195566b739d7fee4dac16c08640d7c991769a442===. Value: FALSE
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js
[2025-03-14 02:25:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:364; Total: 815
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d3939bb21a4-qgs5vK.tmp
[2025-03-14 02:25:31] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js?simply_static_page=5755
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js?simply_static_page=5755
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:103] Filesize: 13406 bytes
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d3939bb21a4-qgs5vK.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:31] [class-ss-page.php:119] Checking Content Identical:0eaad1dbef2c7c097f6ed5cdb4c33823e24b4c3d===. Value: FALSE
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/4573680c5d8b9b2d9f17.bundle.min.js
[2025-03-14 02:25:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:363; Total: 815
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d3939bbf662-TgH8Gg.tmp
[2025-03-14 02:25:31] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/4573680c5d8b9b2d9f17.bundle.min.js?simply_static_page=5756
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/4573680c5d8b9b2d9f17.bundle.min.js?simply_static_page=5756
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:103] Filesize: 5438 bytes
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/4573680c5d8b9b2d9f17.bundle.min.js
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d3939bbf662-TgH8Gg.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/4573680c5d8b9b2d9f17.bundle.min.js
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:31] [class-ss-page.php:119] Checking Content Identical:191792b03406fad840c3a26815afd2917f25aa2b===. Value: FALSE
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/513d3f05d575dabcdc35.bundle.js
[2025-03-14 02:25:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:362; Total: 815
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d3939bc6425-RB9WkY.tmp
[2025-03-14 02:25:31] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/513d3f05d575dabcdc35.bundle.js?simply_static_page=5757
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/513d3f05d575dabcdc35.bundle.js?simply_static_page=5757
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:103] Filesize: 63581 bytes
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/513d3f05d575dabcdc35.bundle.js
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d3939bc6425-RB9WkY.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/513d3f05d575dabcdc35.bundle.js
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:31] [class-ss-page.php:119] Checking Content Identical:00e1bc6c8592a815a19ef553440a907146cc7cbd===. Value: FALSE
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/56a155a8adcef506ce8a.bundle.js
[2025-03-14 02:25:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:361; Total: 815
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d3939bcfdfe-ybL2WN.tmp
[2025-03-14 02:25:31] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/56a155a8adcef506ce8a.bundle.js?simply_static_page=5758
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/56a155a8adcef506ce8a.bundle.js?simply_static_page=5758
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:103] Filesize: 271244 bytes
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/56a155a8adcef506ce8a.bundle.js
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d3939bcfdfe-ybL2WN.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/56a155a8adcef506ce8a.bundle.js
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:31] [class-ss-page.php:119] Checking Content Identical:9fc9942e131d28433076e3d6dd3c504206c37b6a===. Value: FALSE
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/5b6ef966b71e5cf670d8.bundle.min.js
[2025-03-14 02:25:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:360; Total: 815
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d3939be53c3-eMHNhm.tmp
[2025-03-14 02:25:31] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/5b6ef966b71e5cf670d8.bundle.min.js?simply_static_page=5759
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/5b6ef966b71e5cf670d8.bundle.min.js?simply_static_page=5759
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:103] Filesize: 5096 bytes
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/5b6ef966b71e5cf670d8.bundle.min.js
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d3939be53c3-eMHNhm.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/5b6ef966b71e5cf670d8.bundle.min.js
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:31] [class-ss-page.php:119] Checking Content Identical:b08f5b8db1c9c237a0a1442b159fb3210126591e===. Value: FALSE
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js
[2025-03-14 02:25:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:359; Total: 815
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d3939becc9b-elhvLE.tmp
[2025-03-14 02:25:31] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js?simply_static_page=5760
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js?simply_static_page=5760
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:103] Filesize: 113943 bytes
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js
[2025-03-14 02:25:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d3939becc9b-elhvLE.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:31] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:32] [class-ss-page.php:119] Checking Content Identical:010c8440507d067df183a91f0ea0672342986a89===. Value: FALSE
[2025-03-14 02:25:32] [class-ss-fetch-urls-task.php:69] URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/accordion.36aa4c8c4eba17bc8e03.bundle.min.js
[2025-03-14 02:25:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:358; Total: 815
[2025-03-14 02:25:32] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-14 02:25:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67d3939c04489-tJpouO.tmp
[2025-03-14 02:25:32] [class-ss-page-handler.php:38] URL Prepared:http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/accordion.36aa4c8c4eba17bc8e03.bundle.min.js?simply_static_page=5761
[2025-03-14 02:25:32] [class-ss-url-fetcher.php:251] Fetching URL: http://maxcarvajalhuegithubio.local/wp-content/plugins/elementor/assets/js/accordion.36aa4c8c4eba17bc8e03.bundle.min.js?simply_static_page=5761
[2025-03-14 02:25:32] [class-ss-url-fetcher.php:103] Filesize: 3793 bytes
[2025-03-14 02:25:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-03-14 02:25:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/accordion.36aa4c8c4eba17bc8e03.bundle.min.js
[2025-03-14 02:25:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67d3939c04489-tJpouO.tmp to C:\Users\maxca\Local Sites\maxcarvajalhuegithubio\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1741919070/wp-content/plugins/elementor/assets/js/accordion.36aa4c8c4eba17bc8e03.bundle.min.js
[2025-03-14 02:25:32] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-14 02:25:32] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-14 02:25:32] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-14 02:25:32] [class-ss-page.php:119] Checking Content Identical:185e3bec0f87583ba33dcd8a6b1d74e32ce8e6b3===. Value: FALSE
